snp,dCA,dCA_l,dSE,dSE_l,dCASE,dCASE_l,dCON,dCON_l,block,o,CASE_eff,CA_eff,SE_eff,dCON_o,I,S3,I_l
NC_035781.1_3667502,-0.0533874682610034,-0.279446939599114,0.0442099690317312,0.208039354373079,-0.0925976629841804,-0.514707790277042,-0.0288613058035023,-0.146347934305103,B12,-1,0.0637363571806781,0.0245261624575012,-0.0730712748352335,0.0288613058035023,0.11228146955841,0.0834201637549081,0.58964813935611
NC_035781.1_3667508,-0.0657963917501801,-0.33175467793623,0.0187387459906596,0.0866303374831442,-0.0968718321984449,-0.509701604165759,-0.049695649892428,-0.245736240322792,B12,-1,0.0471761823060169,0.0161007418577521,-0.0684343958830875,0.049695649892428,0.0995098363313524,0.0498141864389244,0.510313504035465
NC_035781.1_3668206,0.0387371728547469,0.321806818938292,0.0149506544028574,0.133199816996115,0.142365632311144,0.952262814566588,0.0816365604744371,0.611446760094848,B12,1,0.0607290718367064,-0.0428993876196902,-0.0666859060715797,0.0816365604744371,0.170314365527976,0.0886778050535392,1.10870293872703
NC_035781.1_36942663,0.0891240208635934,0.523354981445035,0.0461865162794887,0.290196421146524,0.0904294355435253,0.530037100656683,0.0265226852663569,0.172754765453416,B12,1,0.0639067502771684,0.0626013355972365,0.0196638310131318,0.0265226852663569,-0.0183584163332,-0.0448811015995569,-0.11075953648146
NC_035781.1_36943105,-0.0264606983149436,-0.226245641360933,-0.0232316431194195,-0.196532749192269,-0.0427586442402,-0.387464361315447,-0.0376348879953346,-0.334580862939385,B12,-1,0.00512375624486537,-0.011174189680391,-0.0144032448759151,0.0376348879953346,0.0307011908011715,-0.00693369719416313,0.29926683370163
NC_035781.1_36943147,0.0454978998897562,0.276850420061786,0.0117972021647093,0.076251156089884,0.0286286185603486,0.179314164088649,0.0158732407028372,0.101792409947559,B12,1,0.0127553778575114,0.029624659186919,-0.00407603853812796,0.0158732407028372,-0.0127932427912796,-0.0286664834941169,-0.0719950021154618
NC_035781.1_36943156,0.00832844880468217,0.0535126747350505,-0.0426376596782067,-0.30737606075499,-0.0139602958907763,-0.09393029357993,0.00379325079831364,0.0245911736226656,B12,-1,0.0177535466890899,-0.00453519800636854,0.0464309104765203,-0.00379325079831364,-0.0241421657810619,-0.0203489149827482,-0.184524266062675
NC_035781.1_37439401,-0.00694843310551588,-0.0429428733813357,0.00864296129374337,0.0519503590170101,-0.11919383452298,-1.00068615120528,-0.0731204182291139,-0.525193487847036,B12,-1,0.0460734162938665,-0.066171985123598,-0.0817633795228573,0.0731204182291139,0.194008780940322,0.120888362711208,1.53488712468799
NC_035781.1_37458446,-0.0277900571957949,-0.228245747252431,-0.0531288873339553,-0.47661773109321,-0.105446005876911,-1.24124138713501,-0.0100405118714453,-0.0782464643785565,B12,-1,0.095405494005466,0.0177495453243496,0.04308837546251,0.0100405118714453,0.0345675732186065,0.0245270613471612,0.614624373167924
NC_035781.1_38311231,0.028221239544769,0.434518624662107,0.0587359510959978,0.775527985487182,0.0854653493699885,1.01453964688784,0.0162257959550315,0.269149229224286,B12,1,0.0692395534149571,0.0119954435897375,0.0425101551409663,0.0162257959550315,0.0147339546842533,-0.0014918412707782,0.0736422659628397
NC_035781.1_38386990,0.0224741105888647,0.71082736074113,0.0501982259746235,1.21860453947133,0.0684491978609626,1.46184604328096,0.0555846930846931,1.29569371850363,B12,1,0.0128645047762695,-0.0331105824958284,-0.0053864671100696,0.0555846930846931,0.0513615543821675,-0.0042231387025256,0.828107861572138
NC_035781.1_38702449,-0.11334737766515,-0.550487678682375,-0.0434767455783808,-0.196953348330791,-0.14815500693941,-0.753232913953636,-0.0552131479014411,-0.252628811812164,B12,-1,0.0929418590379693,0.0581342297637092,-0.0117364023230603,0.0552131479014411,0.0465440315973203,-0.00866911630412076,0.258420698752635
NC_035781.1_38702474,-0.0922971370709167,-0.374510945139893,-0.12949507152043,-0.532133628164447,-0.189033483546901,-0.80036912119397,-0.0521354630532819,-0.209643876463014,B12,-1,0.13689802049362,0.0401616740176348,0.0773596084671482,0.0521354630532819,0.0193767380088365,-0.0327587250444454,0.103368424352644
NC_035781.1_39538331,0.0105603448275862,0.710748915087966,0.0235810838232395,1.20700508907111,0.0332754387189871,1.46796439589589,-0.0104166666666667,-2.35287788704801,B12,1,0.0436921053856538,0.0209770114942529,0.0339977504899062,-0.0104166666666667,-0.0112826565985053,-0.000865989931838625,-2.8026674953112
NC_035781.1_39612508,0.0146518072808834,1.06083854436807,0.0075492318139377,0.676084938914989,0.0130336192447994,0.98485049144527,0.0361363478139794,1.75147611318215,B12,-1,0.02310272856918,0.021484540533096,0.0285871160000417,-0.0361363478139794,-0.0269689279639577,0.0091674198500217,-0.999403121344362
NC_035781.1_40218835,-0.0624779501539564,-0.600941789859365,-0.0734771908432679,-0.744203267020031,-0.0819913969050847,-0.868327637063904,-0.0597670402839021,-0.568094352296382,B12,-1,0.0222243566211826,0.00271090987005429,0.0137101505593658,0.0597670402839021,0.00580329619176249,-0.0539637440921396,0.0912769324808895
NC_035781.1_40218836,-0.0682280535919776,-0.657475464920392,-0.0754872735278146,-0.752693292850998,-0.0856519856131418,-0.900339272325641,-0.0588563859805317,-0.54467096222596,B12,-1,0.0267955996326101,0.00937166761144596,0.0166308875472829,0.0588563859805317,0.000793044473881246,-0.0580633415066504,0.034841476780211
NC_035781.1_40252169,0.00337301679060296,0.214618333878353,0.00979231541292431,0.530362917708127,0.0122580679606571,0.630163233138247,0.0153946601097443,0.744848640117576,B12,-1,0.00313659214908725,0.0120216433191414,0.00560234469682002,-0.0153946601097443,-0.0144873958668741,0.000907264242870192,-0.630030621669343
NC_035781.1_40474678,-0.02812885808944,-0.207758072606373,-0.0158589432382926,-0.113517322457052,-0.0135600889140914,-0.096519322983085,0.0433558783133553,0.274311350726892,B12,-1,0.0569159672274467,0.0714847364027953,0.0592148215516479,-0.0433558783133553,-0.0737835907269965,-0.0304277124136412,-0.499067422807232
NC_035781.1_41536634,0.0201759730745238,3.02387423216103,0.0072463768115942,1.98677385282043,0.0287361148223079,3.38631126875261,0.01575682382134,2.77215531180514,B12,1,0.0129792910009679,0.00441914925318385,-0.00851044700974575,0.01575682382134,0.0170705887575298,0.00131376493618989,1.14781849557629
NC_035781.1_42195939,0.110359042553191,0.994668134960312,0.13437578566939,1.14359893892528,0.10599671497857,0.966111645873643,-0.00604227629439401,-0.085079224306575,B12,1,0.112038991272964,0.116401318847585,0.140418061963784,-0.00604227629439401,-0.144780389538406,-0.138738113244012,-1.25723465231853
NC_035781.1_42214813,-0.00535714285714285,-0.0875626839949533,-0.0236591743629687,-0.451253377351987,0.0106476524362163,0.156601521714447,0.000999194304147868,0.0156213866139403,B12,1,0.0096484581320684,-0.00635633716129072,-0.0246583686671166,0.000999194304147868,0.0406631639604757,0.0396639696563279,0.711038969675328
NC_035781.1_42214854,0.026781777985244,0.385614071071935,-0.0303260869565217,-0.69584623752911,0.00346194503171247,0.0576110049316299,0.00957933740191805,0.152871385581356,B12,-1,0.00611739237020557,-0.0172024405833259,0.0399054243584398,-0.00957933740191805,-0.0165855914049083,-0.00700625400299025,-0.520714556970161
NC_035781.1_42214863,0.160658765185806,0.668239198497017,0.189867635693759,0.785158283964514,0.186461436386106,0.771503856028855,0.112083910763294,0.473149397350512,B12,1,0.0743775256228117,0.0485748544225111,0.077783724930464,0.112083910763294,-0.0519810537301634,-0.164064964493458,-0.208744229082164
NC_035781.1_42388771,0.02508464963555,0.340222187912372,0.0610057514948819,0.70618668659499,-0.00683230697901986,-0.112751082213548,0.0213841996466807,0.295703920995605,B12,-1,0.0282165066257006,-0.00370044998886929,-0.0396215518482012,-0.0213841996466807,0.0715385084627711,0.0929227081094518,0.863456035725305
NC_035781.1_42388837,0.0214957408027378,0.231261504037741,0.00777688952014691,0.0886483724025822,0.0364581812096872,0.370794163537301,0.0570106385291975,0.541691775918366,B12,-1,0.0205524573195103,0.0355148977264597,0.0492337490090506,-0.0570106385291975,-0.0641961894160001,-0.00718555088680255,-0.592576063015343
NC_035781.1_42388844,0.0527051913497772,0.619630912508924,0.0360079372245412,0.454506418076611,0.0748937908496732,0.811464658777044,0.0905346315485547,0.932433813203005,B12,-1,0.0156408406988815,0.0378294401987775,0.0545266943240136,-0.0905346315485547,-0.0767152938239095,0.0138193377246452,-0.669761141394514
NC_035781.1_42504153,-0.0504841287540886,-0.303307018884708,-0.0603180133086186,-0.369406425610524,-0.0812580489027563,-0.520462834013791,-0.023090539269431,-0.132201269548813,B12,-1,0.0581675096333253,0.0273935894846576,0.0372274740391876,0.023090539269431,-0.00645355389051991,-0.0295440931599509,-0.0200493409326288
NC_035781.1_42504263,-0.0695098584003825,-0.305472974267205,-0.0897171323173682,-0.400448830253954,-0.146140743428479,-0.688294650851332,-0.0198011108388467,-0.084330640126058,B12,-1,0.126339632589633,0.0497087475615358,0.0699160214785215,0.0198011108388467,0.00671486354957526,-0.0130862472892715,0.0667034864562318
NC_035781.1_42504632,0.0566019516340966,0.243934016804265,0.0887799815057387,0.376845567410764,0.157838046012339,0.655113588681792,0.0784250744711155,0.334406935755222,B12,1,0.0794129715412235,-0.0218231228370188,0.0103549070346232,0.0784250744711155,0.0908811873436191,0.0124561128725036,0.368740940221985
NC_035781.1_42547252,-0.00814091152757957,-0.0384692656963555,-0.0231895452519409,-0.111196330134514,-0.0133953050709762,-0.0636149744495248,-0.0304532565492623,-0.147121220783211,B12,1,0.0170579514782861,0.0223123450216828,0.0072637112973214,-0.0304532565492623,-0.012518104840718,0.0179351517085443,-0.061070599401866
NC_035781.1_42547603,0.0194838746309335,1.86023786071476,0.0296650047415156,2.23507564374955,0.0294811443095757,2.22935573299459,0.0125598791400781,1.49798568453651,B12,1,0.0169212651694975,0.00692399549085531,0.0171051256014374,0.0125598791400781,-0.00710785592279519,-0.0196677350628733,-0.36797208693321
NC_035781.1_42803836,-0.113047635932745,-0.880671738687759,-0.0993791897070586,-0.739524268771796,-0.114957423362052,-0.901705903420249,-0.0421051189939448,-0.270202320534169,B12,-1,0.0728523043681069,0.0709425169388002,0.0572740707131137,0.0421051189939448,-0.0553642832838071,-0.0974694022777519,-0.448287783505137
NC_035781.1_4444153,-0.0764771369610079,-0.621300908523218,-0.0964644474088447,-0.846040686824589,-0.135923829559874,-1.47411379851522,0.0199783139062076,0.127127721728524,B12,-1,0.155902143466082,0.0964554508672156,0.116442761315052,-0.0199783139062076,-0.0569960687161858,-0.0370177548099782,-0.120355518561109
NC_035781.1_45043534,0.0277305189384627,0.235511446726006,0.0590337731378468,0.46181949034184,0.0919223939686881,0.668981567520935,0.0193723196292515,0.168651325205193,B12,1,0.0725500743394366,0.00835819930921114,0.0396614535085953,0.0193723196292515,0.0245304215216302,0.00515810189237864,0.140301955658283
NC_035781.1_45753246,0.00216830466830467,0.151012204531024,0.014462676962677,0.742432949887984,0.0588308088308088,1.73923578936673,0.0157172557172557,0.787592557773619,B12,1,0.0431135531135531,-0.013548951048951,-0.00125457875457876,0.0157172557172557,0.0579170829170829,0.0421998271998272,1.63338319272134
NC_035781.1_46070547,-0.00853179509081101,-1.35212633290325,0.0200091655826696,1.02596724670442,0.00597734490686618,0.574250060486402,0.032245263464159,1.36639863617554,B12,-1,0.0262679185572928,0.04077705855497,0.0122360978814894,-0.032245263464159,-0.0267452378791666,0.00550002558499237,-2.26680778286077
NC_035781.1_46289986,-0.0863601797925563,-0.583087030654865,-0.0946754323619995,-0.653395646612566,-0.117342480541286,-0.866146719533683,-0.0683837477909876,-0.442137012986431,B12,-1,0.0489587327502988,0.0179764320015686,0.0262916845710119,0.0683837477909876,0.00469061617771822,-0.0636931316132694,0.0718010552526829
NC_035781.1_46291213,-0.097541827444702,-0.423631100380099,-0.0711373956259988,-0.303733917224481,-0.0448949515633398,-0.188944625420648,-0.0997097499609274,-0.433705674069485,B12,1,0.0548147983975875,0.00216792251622538,0.0285723543349286,-0.0997097499609274,0.0240745215464335,0.123784271507361,0.104714718114447
NC_035781.1_48602654,0.00829473367985692,0.126626522170886,0.0282506384232582,0.38519486006703,-0.0278702220770644,-0.573613291991658,-0.017184412055336,-0.317693173693091,B12,-1,0.0106858100217284,-0.0254791457351929,-0.0454350504785942,0.017184412055336,0.0816000062355155,0.0644155941801796,1.40312784792267
NC_035781.1_48602804,-0.0109754970997855,-0.0976515455691476,-0.0637061206222979,-0.712052976139938,-0.0765051561168066,-0.924794213370881,-0.056849839943843,-0.612348677916993,B12,-1,0.0196553161729636,-0.0458743428440575,0.00685628067845491,0.056849839943843,0.0586733783385662,0.00182353839472321,0.727438369578788
NC_035781.1_4872678,0.0944931086155344,0.419170726165579,0.0559900477373099,0.254720798113278,0.00880269190197985,0.0416200723562143,-0.0281504781037904,-0.138131014972664,B12,1,0.0369531700057703,0.122643586719325,0.0841405258411003,-0.0281504781037904,-0.169830942554655,-0.141680464450864,-0.770402466895307
NC_035781.1_49141493,-0.0446620565434391,-0.178853491293667,-0.115343053296774,-0.467536306160365,-0.0269641840944658,-0.107884826521056,-0.153753381502317,-0.631213853430237,B12,1,0.126789197407852,0.109091324958878,0.0384103282055436,-0.153753381502317,-0.0207124557565703,0.133040925745747,-0.0927088824972608
NC_035781.1_50297999,0.124451145224172,0.528480180803672,0.0781410115649246,0.338867349828232,0.138187637033206,0.583870594679501,0.0405572623314559,0.179792782549651,B12,1,0.0976303747017497,0.0838938828927157,0.0375837492334687,0.0405572623314559,-0.0238472574244347,-0.0644045197558906,-0.103684153402752
NC_035781.1_50345725,-0.108060236230524,-0.569042044036498,-0.0707097868425838,-0.353749859568998,-0.0865181871994018,-0.441777349028829,-0.0223847161386322,-0.106195375353641,B12,-1,0.0641334710607696,0.0856755200918921,0.0483250707039516,0.0223847161386322,-0.0698671197350741,-0.0922518358737063,-0.374819179223026
NC_035781.1_50345817,0.0291231050288954,0.222695068302776,0.055199353498218,0.397508998600897,0.0969016867089297,0.643821081242136,0.0337517806267806,0.255188453326853,B12,1,0.0631499060821491,-0.00462867559788524,0.0214475728714373,0.0337517806267806,0.046331008808597,0.0125792281818163,0.278805467665316
NC_035781.1_50346013,-0.0221433497296979,-0.0909875052423836,-0.0133231254726582,-0.0545822933452094,-0.0521095666815434,-0.216677028801574,-0.0843522345393154,-0.356406322500907,B12,1,0.032242667857772,0.0622088848096175,0.0710291090666572,-0.0843522345393154,-0.100995326018503,-0.0166430914791873,-0.427513552714888
NC_035781.1_50441943,-0.0104968176282576,-0.141691865108398,-0.0486638345529599,-0.887203472187214,-0.0681656167108753,-1.64792729952326,-0.0372602436853985,-0.60836281105722,B12,-1,0.0309053730254768,-0.0267634260571409,0.0114035908675614,0.0372602436853985,0.0462652082150563,0.00900496452965782,1.22739477328487
NC_035781.1_5115634,0.0506679153376357,0.21127735083892,0.0284823662676675,0.119849605482266,0.0566346973776241,0.235640895943932,0.00517626659743342,0.0220254917494524,B12,1,0.0514584307801906,0.0454916487402023,0.0233060996702341,0.00517626659743342,-0.0173393176302458,-0.0225155842276792,-0.0734605686278022
NC_035781.1_5115670,0.0295747728293784,0.20545252114195,0.0515186027615406,0.342432214011978,0.0191229318626579,0.135927052969752,0.0433938556815146,0.29301196780932,B12,-1,0.0242709238188567,0.0138190828521362,-0.00812474708002603,-0.0433938556815146,0.0185765880467466,0.0619704437282611,0.118945714374855
NC_035781.1_51699628,0.187834405017068,0.773828581790011,0.150358851674641,0.623780643974244,0.160181735495269,0.663074525816559,0.0607746388028896,0.260446712510968,B12,1,0.099407096692379,0.127059766214178,0.0895842128717516,0.0607746388028896,-0.117236882393551,-0.17801152119644,-0.474087987436728
NC_035781.1_51700102,-0.0903516007684868,-0.591228029216774,-0.0401747022538444,-0.236828915091561,-0.140704869518429,-1.06817328899415,-0.0869148231382649,-0.564070949745967,B12,-1,0.053790046380164,0.0034367776302219,-0.0467401208844205,0.0869148231382649,0.0970933896343626,0.0101785664960977,0.804187294431778
NC_035781.1_5179447,0.0208766953320955,0.125922674949769,0.100967226266388,0.544256005942667,0.0722853480190445,0.403764808897451,0.0760169643493685,0.422536304329847,B12,-1,0.00373161633032404,0.055140269017273,-0.0249502619170194,-0.0760169643493685,-0.0264583907699296,0.049558573579439,-0.156122432334862
NC_035781.1_51872750,-0.0528545436213313,-0.768751174371004,-0.00809783839151058,-0.0901990242187667,-0.0652902210827196,-1.06144593919031,-0.0644780053582232,-1.03974313461177,B12,-1,0.000812215724496412,-0.0116234617368919,-0.0563801669667126,0.0644780053582232,0.0688158444281009,0.0043378390698777,1.24223887521231
NC_035781.1_52157714,0.214325529542921,0.903650892766118,0.17896186079891,0.762134765687648,0.150760701065579,0.648779772046576,0.129124426624427,0.56100735284732,B12,1,0.0216362744411525,0.0852011029184943,0.0498374341744835,0.129124426624427,-0.113402262651825,-0.242526689276252,-0.455998533559871
NC_035781.1_52643324,0.0591086934348004,0.236996773734508,-0.215735409526296,-0.891087604480783,-0.144533502789949,-0.583770533215593,0.0822916666666666,0.329956544938041,B12,-1,0.226825169456615,0.0231829732318662,0.298027076192963,-0.0822916666666666,-0.0943848799682137,-0.012093213301547,-0.400276842468722
NC_035781.1_52643413,-0.0355634327549376,-0.147332969307802,-0.0963426793004592,-0.411722003647661,-0.0621774364618428,-0.26071485110794,-0.0332243460764587,-0.137511571836825,B12,-1,0.028953090385384,0.00233908667847887,0.0631183332240004,0.0332243460764587,-0.0365043295170953,-0.069728675593554,-0.160828550010699
NC_035781.1_52643419,-0.0588382515412884,-0.255457728089859,-0.123358033112504,-0.563931304068016,-0.0756586246549745,-0.332356330062796,-0.0747373678131199,-0.328089248053807,B12,-1,0.000921256841854678,-0.0158991162718315,0.0486206652993839,0.0747373678131199,-0.0318002921856977,-0.106537659998818,-0.158943454041272
NC_035781.1_52644072,-0.0106088935445418,-0.0963045477175604,-0.0342126028863633,-0.340162068687159,-0.0174860992285876,-0.162701882175653,-0.0318551994543365,-0.313587598039669,B12,1,0.0143691002257489,0.0212463059097947,-0.00235740343202681,-0.0318551994543365,-0.00451980225201894,0.0273353972023176,-0.039822863810602
NC_035781.1_52644315,0.0521300266011984,0.782764805279422,0.0250237868822992,0.440416051347814,0.0684203915965002,0.950640338590227,0.00719557470168636,0.145062048166414,B12,1,0.0612248168948138,0.044934451899512,0.0178282121806128,0.00719557470168636,-0.00153784718531101,-0.00873342188699737,-0.127478469870595
NC_035781.1_52769443,0.0140357020000983,1.03592767862017,0.016823021676547,1.15842794489692,0.0509379208895512,2.0612090448258,0.00505169172932331,0.499728547908928,B12,1,0.0458862291602279,0.00898401027077498,0.0117713299472237,0.00505169172932331,0.0251308889422292,0.0200791972129059,0.36658196921764
NC_035781.1_52848016,0.0335106668096055,3.54494831697018,0.0190043866955411,2.96285662198096,0.0443080191785973,3.83548479380875,0.0215201465201465,3.08974412503947,B12,1,0.0227878726584507,0.011990520289459,-0.0025157598246054,0.0215201465201465,0.0133131121935972,-0.00820703432654934,0.417423979897079
NC_035781.1_52848042,0.0116300036062027,1.17066560630817,0.0200745239252286,1.58357503747895,0.0636141872903991,2.62791763359593,0.0209271853746802,1.61747658915463,B12,1,0.0426870019157189,-0.00929718176847756,-0.000852661449451661,0.0209271853746802,0.0528368451336481,0.0319096597589679,1.49115357896344
NC_035781.1_53497699,0.0543148438285622,0.467836264520904,0.0321618101485987,0.295740770455007,0.0858663685654975,0.683102629806911,0.0454655506127983,0.401537395729742,B12,1,0.0404008179526992,0.00884929321576389,-0.0133037404641997,0.0454655506127983,0.044855265201135,-0.000610285411663317,0.321062990560742
NC_035781.1_53497708,0.0689569782874492,0.382492689412285,0.0318640842846319,0.186362507271567,0.0878804305203282,0.476018252502659,0.0141869806366425,0.085397138408186,B12,1,0.0736934498836858,0.0547699976508068,0.0176771036479894,0.0141869806366425,0.00124634858488962,-0.0129406320517529,-0.00743980577300651
NC_035781.1_53501866,0.00446954472965327,0.0597188871642649,0.00311474707143646,0.0419300179483604,0.0908436075094632,0.867496064094123,0.0218642278543698,0.267626605914797,B12,1,0.0689793796550934,-0.0173946831247165,-0.0187494807829333,0.0218642278543698,0.105123543562743,0.0832593157083734,1.03347376489629
NC_035781.1_5386855,0.0601997947037375,0.360094555449879,0.044123869084601,0.270864213600958,0.129580591541828,0.706705022630854,0.0575238090651346,0.345528233503685,B12,1,0.0720567824766931,0.00267598563860288,-0.0133999399805336,0.0575238090651346,0.0827807368186238,0.0252569277534892,0.421274487083702
NC_035781.1_54069592,-0.0220351255151742,-0.0979541776359237,-0.031703707798909,-0.141954902446874,-0.0488171413666862,-0.221600001123499,-0.0191381439116932,-0.0848984740099326,B12,-1,0.029678997454993,0.00289698160348095,0.0125655638872158,0.0191381439116932,0.0142164519642962,-0.004921691947397,0.0665893950506337
NC_035781.1_54147603,0.0121778426577714,0.114196972547589,0.0356294716517427,0.310212457686935,0.0566389732322811,0.465528872481025,-0.00140932096577259,-0.013881198074305,B12,1,0.0580482941980537,0.013587163623544,0.0370387926175153,-0.00140932096577259,0.00742233795699443,0.00883165892276702,0.0272382441721968
NC_035781.1_54160673,-0.0288364540630337,-0.233941568224759,-0.0397191631320068,-0.333744780951429,-0.0469786192720869,-0.404790145600401,-0.0628277232638632,-0.575153736531597,B12,1,0.0158491039917763,0.0339912692008295,0.0231085601318564,-0.0628277232638632,-0.0412507253409095,0.0215769979229537,-0.41225753295581
NC_035781.1_54160677,-0.0300106182587359,-0.220179259095556,-0.0422852857628025,-0.320893964057601,-0.0309181063340791,-0.227382911753466,-0.0614440037941264,-0.494653600440074,B12,1,0.0305258974600473,0.0314333855353905,0.0191587180313238,-0.0614440037941264,-0.020066206106667,0.0413777976874594,-0.180963289040384
NC_035781.1_54161151,0.0828731847348869,0.358345821088104,-0.000620658133956009,-0.00283302756031922,0.161092417010096,0.675539166059424,-0.00897765448437343,-0.04126105175712,B12,1,0.17007007149447,0.0918508392192603,0.00835699635041742,-0.00897765448437343,0.0698622359247921,0.0788398904091655,0.278765320774519
NC_035781.1_54165892,0.0914783376717704,0.46723117386487,0.0553069161310395,0.294153128572029,0.172660123371382,0.822200705964623,0.101179307673412,0.5117488935337,B12,1,0.0714808156979701,-0.00970097000164188,-0.0458723915423728,0.101179307673412,0.127054177241985,0.0258748695685725,0.572565297061424
NC_035781.1_54165925,-0.0444894225109774,-0.1826008856992,-0.121942623171982,-0.519568438771126,-0.168034731687617,-0.739943621822488,-0.0902376982128831,-0.377707954631835,B12,-1,0.0777970334747336,-0.0457482757019057,0.0317049249590989,0.0902376982128831,0.0918403842175404,0.00160268600465729,0.415482251983997
NC_035781.1_54586259,-0.0195229590032363,-0.179121343610274,-0.031100002586774,-0.298232244427541,-0.0563696669194282,-0.606211259721868,-0.0406412473308919,-0.405618483949331,B12,-1,0.0157284195885363,-0.0211182883276556,-0.00954124474411797,0.0406412473308919,0.0463879526603099,0.00574670532941794,0.534476155633384
NC_035781.1_54619269,-0.0728140896439198,-0.303642676942529,-0.0083887914253768,-0.034154645436152,0.0325971473716503,0.131535675912214,-0.0423721620479768,-0.174433264787429,B12,1,0.0749693094196272,-0.0304419275959429,0.0339833706226,-0.0423721620479768,0.0714278663929701,0.113800028440947,0.294899733503466
NC_035781.1_54619306,-0.0376673210067244,-0.701668711585578,-0.0425425187910991,-0.836158042276206,-0.053099485941949,-1.20257812304174,-0.0258006401383707,-0.430336872313571,B12,-1,0.0272988458035783,0.0118666808683537,0.0167418786527284,0.0258006401383707,-0.00130971371750385,-0.0271103538558746,0.0950882414935279
NC_035781.1_54619516,0.152115117033356,0.613401600306069,0.115014998165984,0.463485994980275,0.0261911938643425,0.10697289365428,0.121616808514394,0.49001497741421,B12,-1,0.0954256146500515,-0.0304983085189615,0.00660181034841012,-0.121616808514394,0.119322112820603,0.240938921334997,0.479899724217854
NC_035781.1_54619961,-0.0443286278317462,-0.754920312750076,-0.0349634674668704,-0.548392496543176,-0.0544030288328154,-1.03174685471516,-0.0305766221251231,-0.463426317879125,B12,-1,0.0238264067076923,0.0137520057066231,0.00438684534174726,0.0305766221251231,0.00568755565932193,-0.0248890664658012,0.191860363301028
NC_035781.1_55303553,-0.0303009821784878,-0.464723974039377,0.0133862266370149,0.15885895652641,0.042024642024642,0.443580974806115,-0.0356516849163908,-0.570684740608426,B12,1,0.0776763269410328,0.00535070273790296,0.0490379115534057,-0.0356516849163908,0.0232877126497241,0.0589393975661149,0.178761251710655
NC_035781.1_56588083,-0.0708043801337538,-0.388481921454833,-0.0672135215445225,-0.366692698039644,-0.0674660751996486,-0.3682161737935,-0.0460422120459395,-0.243440398549607,B12,-1,0.0214238631537091,0.0247621680878143,0.021171309498583,0.0460422120459395,-0.0245096144326882,-0.0705518264786277,-0.14351804715137
NC_035781.1_56588220,-0.104524735165507,-0.511539787308927,-0.0684667682036103,-0.322027509496441,-0.185704958106174,-1.02980843194446,-0.0323601927119154,-0.147271071393066,B12,-1,0.153344765394258,0.0721645424535916,0.0361065754916948,0.0323601927119154,0.045073647448972,0.0127134547370566,0.343512206532156
NC_035781.1_56588221,-0.0837838319103432,-0.423586764608274,-0.0437949732506168,-0.21123222664822,-0.153912131984322,-0.870455713622668,-0.0147727272727273,-0.0692401174659121,B12,-1,0.139139404711595,0.0690111046376159,0.0290222459778895,0.0147727272727273,0.0411060540960896,0.0263333268233623,0.304876839832085
NC_035781.1_56595249,0.00562043293447071,0.202133292331351,0.00641061033801301,0.227703970446657,0.0132499747504013,0.42676453760919,0.00214105392750649,0.0816072430145018,B12,1,0.0111089208228948,0.00347937900696422,0.00426955641050651,0.00214105392750649,0.00335998540542406,0.00121893147791756,0.0785345178456844
NC_035781.1_56595333,-0.0409634825928996,-0.209552531413919,-0.0446308207475433,-0.229388567108639,-0.00619088891595809,-0.0304123728282508,-0.0250473319765558,-0.125667977721451,B12,1,0.0188564430605977,-0.0159161506163438,-0.0195834887709875,-0.0250473319765558,0.054356082447929,0.0794034144244848,0.282860747972857
NC_035781.1_56851185,-0.0303183965004938,-0.775045577182548,-0.00358536379210429,-0.0678300989876393,-0.00345888930180494,-0.0653664545387422,-0.0105969869065443,-0.213695460054553,B12,1,0.00713809760473935,-0.0197214095939495,0.00701162311443999,-0.0105969869065443,0.0198478840842489,0.0304448709907932,0.563813761576892
NC_035781.1_56851200,-0.0194329875674016,-0.226890014157061,-0.0171633566480082,-0.198121178698169,-0.000874013216134312,-0.00936244700092725,-0.0237913206351022,-0.284140465325297,B12,1,0.0229173074189679,0.00435833306770062,0.00662796398709403,-0.0237913206351022,0.0119310103641732,0.0357223309992754,0.131508280529006
NC_035781.1_56862903,0.024936957224134,0.20415518643628,0.0705044015671097,0.516925854762301,0.0383237174420391,0.302825241302939,0.0790545351162937,0.56937181659988,B12,-1,0.0407308176742546,0.0541175778921598,0.00855013354918405,-0.0790545351162937,-0.0219368937670892,0.0571176413492046,-0.151116016704238
NC_035781.1_57981416,-0.00399668490173466,-0.0366440422510821,-0.0406073762250936,-0.432216371058665,-0.0191174927452128,-0.185357014506392,-0.0212319524751683,-0.207592003297371,B12,1,0.00211445972995553,0.0172352675734336,-0.0193754237499253,-0.0212319524751683,0.00425461590644723,0.0254865683816155,0.0759113955059838
NC_035781.1_5872006,-0.00294534677870624,-0.180115992880544,0.0193585798559976,0.745950058399404,-0.00288862959160273,-0.17633390376451,-0.0124605496875694,-1.17325209752167,B12,1,0.00957192009596665,0.00951520290886314,0.031819129543567,-0.0124605496875694,-0.0317624123564635,-0.0193018626688941,-1.91542006680504
NC_035781.1_59060475,-0.020710652625404,-0.086724804174018,0.0678325227017803,0.27592938256875,-0.0675719397043511,-0.290177534450875,-0.0617610035375742,-0.264285368523744,B12,-1,0.0058109361667768,-0.0410503509121702,-0.129593526239355,0.0617610035375742,0.176454813318302,0.114693809780727,0.74366748136935
